Date,NIFTY50,ACC.NS,GODREJIND.NS,HINDZINC.NS,IDEA.NS,IGL.NS,LUPIN.NS,MAHABANK.NS,MGL.NS,PAGEIND.NS,TATACHEM.NS,HAVELLS.NS,HAL.NS,ICICIGI.NS,ICICIPRULI.NS,AMBUJACEM.NS,IOC.NS,NAUKRI.NS,INDIGO.NS,JINDALSTEL.NS,BANKBARODA.NS
2019-02-06,11062.4501953125,1401.449951171875,493.29998779296875,256.8999938964844,18.089069366455078,299.70001220703125,842.0999755859375,13.699999809265137,966.0499877929688,24177.099609375,262.0693359375,737.5,329.3999938964844,899.0499877929688,288.3500061035156,214.5,91.9000015258789,1738.0,1197.050048828125,135.14999389648438,109.19999694824219
2019-02-07,11069.400390625,1421.5999755859375,497.6499938964844,255.6999969482422,19.295007705688477,301.1499938964844,822.7999877929688,13.75,937.1500244140625,23881.599609375,263.7006530761719,748.1500244140625,326.32501220703125,888.9500122070312,311.8999938964844,214.9499969482422,92.03333282470703,1758.1500244140625,1203.949951171875,136.3000030517578,108.9000015258789
2019-02-08,10943.599609375,1395.449951171875,494.75,249.25,18.420703887939453,286.45001220703125,830.75,13.5,924.4500122070312,23570.099609375,262.0032043457031,743.2999877929688,325.0,881.9500122070312,313.6000061035156,213.25,89.19999694824219,1768.1500244140625,1195.0999755859375,130.0500030517578,104.9000015258789
2019-02-11,10888.7998046875,1368.300048828125,490.45001220703125,249.4499969482422,18.78248405456543,273.8500061035156,820.5,13.199999809265137,916.4000244140625,23609.650390625,257.94696044921875,723.3499755859375,329.82501220703125,857.7999877929688,298.20001220703125,207.60000610351562,90.56666564941406,1708.6500244140625,1187.050048828125,128.6999969482422,103.9000015258789
2019-02-12,10831.400390625,1374.9000244140625,492.54998779296875,250.0500030517578,17.93832778930664,269.29998779296875,810.9500122070312,13.050000190734863,873.3499755859375,23713.44921875,250.87054443359375,708.5,319.6000061035156,883.4000244140625,298.6499938964844,207.4499969482422,89.83333587646484,1622.949951171875,1174.25,141.14999389648438,102.6500015258789
2019-02-14,10746.0498046875,1360.9000244140625,490.1499938964844,247.14999389648438,19.083969116210938,282.1000061035156,810.2000122070312,12.949999809265137,864.25,23990.0,249.81239318847656,694.1500244140625,311.8999938964844,910.25,304.70001220703125,204.39999389648438,83.0999984741211,1683.5999755859375,1171.949951171875,142.5,103.6500015258789
2019-02-15,10724.400390625,1352.449951171875,480.29998779296875,247.85000610351562,18.089069366455078,282.54998779296875,774.75,12.649999618530273,862.5999755859375,21971.099609375,244.76412963867188,688.6500244140625,312.0249938964844,911.1500244140625,303.0,204.8000030517578,83.63333129882812,1696.3499755859375,1148.3499755859375,138.64999389648438,100.8499984741211
2019-02-18,10640.9501953125,1331.699951171875,470.75,244.3000030517578,18.481000900268555,285.0,770.9000244140625,12.350000381469727,859.6500244140625,21970.30078125,244.63185119628906,686.5999755859375,307.04998779296875,901.7000122070312,303.5,198.0,83.30000305175781,1663.550048828125,1106.1500244140625,140.4499969482422,99.1500015258789
2019-02-19,10604.349609375,1353.0999755859375,473.79998779296875,248.3000030517578,18.269960403442383,282.1000061035156,763.0999755859375,12.300000190734863,869.4500122070312,21627.650390625,249.5699005126953,676.9500122070312,308.8999938964844,916.5499877929688,299.95001220703125,199.60000610351562,83.73332977294922,1611.449951171875,1101.050048828125,141.25,102.44999694824219
2019-02-20,10735.4501953125,1382.5,482.70001220703125,253.89999389648438,18.450851440429688,284.70001220703125,762.6500244140625,12.300000190734863,864.75,20566.099609375,249.12901306152344,695.1500244140625,309.125,906.0,302.8999938964844,206.8000030517578,86.19999694824219,1710.050048828125,1140.0,149.8000030517578,102.94999694824219
2019-02-21,10789.849609375,1389.050048828125,475.6000061035156,255.8000030517578,18.692039489746094,283.75,769.7999877929688,12.899999618530273,879.5499877929688,21282.150390625,249.48171997070312,698.75,333.1000061035156,925.75,315.3500061035156,209.60000610351562,87.4000015258789,1692.9000244140625,1111.6500244140625,155.5,103.0
2019-02-22,10791.650390625,1383.699951171875,481.29998779296875,260.0,18.30010986328125,286.54998779296875,777.7000122070312,12.699999809265137,868.4500122070312,21541.650390625,249.01878356933594,696.0999755859375,330.5,931.0999755859375,314.8999938964844,210.9499969482422,91.46666717529297,1644.5999755859375,1114.300048828125,159.1999969482422,102.80000305175781
2019-02-25,10880.099609375,1376.1500244140625,481.45001220703125,262.25,18.390554428100586,287.3500061035156,777.4500122070312,12.949999809265137,876.1500244140625,21996.099609375,249.7903594970703,702.7999877929688,325.625,915.3499755859375,317.1499938964844,210.10000610351562,92.4000015258789,1662.800048828125,1117.550048828125,159.0,102.9000015258789
2019-02-26,10835.2998046875,1384.3499755859375,482.25,263.20001220703125,17.968475341796875,288.25,776.0999755859375,12.850000381469727,890.5999755859375,22168.5,246.042724609375,694.2999877929688,326.20001220703125,901.5499877929688,312.04998779296875,212.35000610351562,94.83333587646484,1734.449951171875,1128.199951171875,158.5500030517578,101.5
2019-02-27,10806.650390625,1425.1500244140625,499.0,263.8999938964844,17.817733764648438,289.79998779296875,768.0,12.850000381469727,906.0999755859375,22487.0,245.11683654785156,693.2000122070312,328.70001220703125,910.0999755859375,321.54998779296875,213.9499969482422,93.93333435058594,1809.800048828125,1112.300048828125,157.9499969482422,101.0
2019-02-28,10792.5,1422.300048828125,493.04998779296875,269.45001220703125,18.028772354125977,292.79998779296875,763.75,12.75,899.0999755859375,22287.349609375,245.29319763183594,715.3499755859375,326.3999938964844,931.1500244140625,319.6000061035156,212.0500030517578,96.4000015258789,1789.6500244140625,1125.3499755859375,156.85000610351562,101.0
2019-03-01,10863.5,1481.699951171875,494.54998779296875,270.8500061035156,18.028772354125977,292.1000061035156,786.5999755859375,13.0,920.25,22246.5,248.90855407714844,707.5499877929688,335.375,950.25,325.1000061035156,217.4499969482422,98.69999694824219,1796.4000244140625,1122.1500244140625,161.60000610351562,108.0999984741211
2019-03-05,10987.4501953125,1531.9000244140625,500.6000061035156,271.3500061035156,17.968475341796875,299.6000061035156,784.5999755859375,13.399999618530273,897.9500122070312,22898.5,255.38975524902344,720.8499755859375,342.57501220703125,970.5999755859375,327.3500061035156,222.0,102.43333435058594,1763.6500244140625,1186.1500244140625,168.10000610351562,112.55000305175781
2019-03-06,11053.0,1554.4000244140625,509.6000061035156,268.1000061035156,18.84278106689453,290.3999938964844,789.0499877929688,13.399999618530273,889.2000122070312,23254.099609375,254.39773559570312,713.7000122070312,344.7250061035156,969.0999755859375,341.3999938964844,220.25,103.26666259765625,1733.5,1228.699951171875,165.89999389648438,112.0999984741211
2019-03-07,11058.2001953125,1555.050048828125,510.6499938964844,269.8500061035156,19.295007705688477,289.29998779296875,792.0,13.300000190734863,879.0499877929688,23107.150390625,255.9408721923828,718.4500122070312,339.3500061035156,951.6500244140625,330.20001220703125,221.1999969482422,100.13333129882812,1706.800048828125,1221.1500244140625,167.35000610351562,115.19999694824219
2019-03-08,11035.400390625,1574.550048828125,511.1000061035156,267.25,19.62664031982422,293.79998779296875,779.1500244140625,13.050000190734863,878.4500122070312,23003.400390625,254.79454040527344,727.8499755859375,332.5,977.9500122070312,342.25,226.14999389648438,99.13333129882812,1781.9000244140625,1243.0,162.75,113.5999984741211
2019-03-11,11168.0498046875,1604.25,521.7000122070312,271.25,20.621540069580078,298.3500061035156,795.2999877929688,13.399999618530273,891.3499755859375,23833.25,259.4900817871094,742.5999755859375,339.2250061035156,979.6500244140625,344.3500061035156,233.3000030517578,102.46666717529297,1799.4000244140625,1301.949951171875,170.75,116.05000305175781
